gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	acceptedNameUsage	acceptedNameUsageID	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	basisOfRecord	bed	behavior	catalogNumber	class	collectionCode	collectionID	continent	coordinatePrecision	coordinateUncertaintyInMeters	country	countryCode	county	dataGeneralizations	datasetID	datasetName	dateIdentified	day	decimalLatitude	decimalLongitude	disposition	dynamicProperties	earliestAgeOrLowestStage	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestEraOrLowestErathem	earliestPeriodOrLowestSystem	endDayOfYear	establishmentMeans	eventDate	eventID	eventRemarks	eventTime	family	fieldNotes	fieldNumber	footprintSRS	footprintSpatialFit	footprintWKT	formation	genus	geodeticDatum	geologicalContextID	georeferencedDate	georeferenceProtocol	georeferenceRemarks	georeferenceSources	georeferenceVerificationStatus	georeferencedBy	group	habitat	higherClassification	higherGeography	higherGeographyID	highestBiostratigraphicZone	identificationID	identificationQualifier	identificationReferences	identificationRemarks	identificationVerificationStatus	identifiedBy	individualCount	individualID	informationWithheld	infraspecificEpithet	institutionCode	institutionID	island	islandGroup	kingdom	latestAgeOrHighestStage	latestEonOrHighestEonothem	latestEpochOrHighestSeries	latestEraOrHighestErathem	latestPeriodOrHighestSystem	lifeStage	lithostratigraphicTerms	locality	locationAccordingTo	locationID	locationRemarks	lowestBiostratigraphicZone	materialSampleID	maximumDepthInMeters	maximumDistanceAboveSurfaceInMeters	maximumElevationInMeters	member	minimumDepthInMeters	minimumDistanceAboveSurfaceInMeters	minimumElevationInMeters	month	municipality	nameAccordingTo	nameAccordingToID	namePublishedIn	namePublishedInID	namePublishedInYear	nomenclaturalCode	nomenclaturalStatus	occurrenceDetails	occurrenceID	occurrenceRemarks	occurrenceStatus	order	originalNameUsage	originalNameUsageID	otherCatalogNumbers	ownerInstitutionCode	parentNameUsage	parentNameUsageID	phylum	pointRadiusSpatialFit	preparations	previousIdentifications	recordNumber	recordedBy	reproductiveCondition	samplingEffort	samplingProtocol	scientificName	scientificNameAuthorship	scientificNameID	sex	specificEpithet	startDayOfYear	stateProvince	subgenus	taxonConceptID	taxonID	taxonRank	taxonRemarks	taxonomicStatus	typeStatus	verbatimCoordinateSystem	verbatimCoordinates	verbatimDepth	verbatimElevation	verbatimEventDate	verbatimLatitude	verbatimLocality	verbatimLongitude	verbatimSRS	verbatimTaxonRank	vernacularName	waterBody	year
1019692201																										http://coldb.mnhn.fr/catalognumber/mnhn/im/2000-23730																																					PreservedSpecimen			2000-23730		IM					PUERTO RICO																																																			1				MNHN												islets to north east,						2				1													http://coldb.mnhn.fr/catalognumber/mnhn/im/2000-23730																			Eratoidea viequesa McCleery, 2011	McCleery, 2011												PARATYPE(S)						18°05.9'N		65°34.5'W					
895399644									NCSM 44312 - North Carolina Museum of Natural Sciences Invertebrates Collection																	EB19F55F-4044-4E7D-AA31-DA3F78A35625									EN				2014-08-11			http://collections.naturalsciences.org/specimenMollusks.aspx?ID=44312				http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences							Physical Object									PreservedSpecimen			44312	Mollusca	NCSM-Invert		North America		WGS84	Puerto Rico		Ponce		NCSM-InvertDWC	NCSM Invertebrates Collection		17	to 1 m	18.0499	In Collections													Architaenioglossa		WCS-2724					Ampullariidae	-66.5444																				13			cornuarietis	NCSM	http://grbio.org/cool/aasf-rm4s			Linnaeus, 1758																					7											13 shells with animals.		Gastropoda				NCSM			Animalia									specificEpithet							Marisa						Google Earth			[Add. Collector: EN Buttermore]; Add. Field #: GMH-2009-008; NCSU site 25A.				Río Inabón at PR 14, on NE side of Coto Laurel, 6.2 air miles NE center of Ponce.						2009
895399506									NCSM 44317 - North Carolina Museum of Natural Sciences Invertebrates Collection																	6C46DEB2-7DC9-456C-839A-EB3D12A888D9									EN				2014-08-11			http://collections.naturalsciences.org/specimenMollusks.aspx?ID=44317				http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences							Physical Object									PreservedSpecimen			44317	Mollusca	NCSM-Invert		North America		WGS84	Puerto Rico		Rio Grande		NCSM-InvertDWC	NCSM Invertebrates Collection		15	to 1 m	18.3464	In Collections													Cycloneritimorpha		WCS-2721					Neritidae	-65.824																				8			virginea	NCSM	http://grbio.org/cool/aasf-rm4s			Linnaeus, 1758																					7											8 shells with animals.  Originally identified as Neritina virginea, AE Bogan/23Oct2009.		Gastropoda				NCSM			Animalia									specificEpithet							Vitta						Google Earth			[Add Collector: EN Buttermore; Add Field #: GMH-2009-005]				Río Espíritu Santo at PR 186, ca 1.0 air miles S of EL Verde, 2.5 air miles SSE of Rio Grande (town).						2009
895399529									NCSM 44318 - North Carolina Museum of Natural Sciences Invertebrates Collection																	7AC3B41D-B42B-4A9A-BA3E-025E351BADC8									EN				2014-08-11			http://collections.naturalsciences.org/specimenMollusks.aspx?ID=44318				http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences							Physical Object									PreservedSpecimen			44318	Mollusca	NCSM-Invert		North America		WGS84	Puerto Rico		Rio Grande		NCSM-InvertDWC	NCSM Invertebrates Collection		15	to 1 m	18.3464	In Collections													Neotaenioglossa		WCS-2721					Thiaridae	-65.824																				2			granifera	NCSM	http://grbio.org/cool/aasf-rm4s			Lamarck, 1822																					7											2 shells with animals.		Gastropoda				NCSM			Animalia									specificEpithet							Tarebia						Google Earth			[Add Collector: EN Buttermore; Add Field #: GMH-2009-005]				Río Espíritu Santo at PR 186, ca 1.0 air miles S of EL Verde, 2.5 air miles SSE of Rio Grande (town).						2009
895399455									NCSM 44315 - North Carolina Museum of Natural Sciences Invertebrates Collection																	AFA3EAB9-A9A9-40F1-9CE9-26FFAFFB9E2A									EN				2014-08-11			http://collections.naturalsciences.org/specimenMollusks.aspx?ID=44315				http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences							Physical Object									PreservedSpecimen			44315	Mollusca	NCSM-Invert		North America		WGS84	Puerto Rico		Mayaguez		NCSM-InvertDWC	NCSM Invertebrates Collection		21	to 1 m	18.2087	In Collections													Cycloneritimorpha		WCS-2736					Neritidae	-67.1152																				16			virginea	NCSM	http://grbio.org/cool/aasf-rm4s			Linnaeus, 1758																					7											16 shells with animals.  Originally identified as Neritina virginea, AE Bogan/23Oct2009.		Gastropoda				NCSM			Animalia									specificEpithet							Vitta						Google Earth			[Add. Collector: EN Buttermore]; Add. Field #: GMH-2009-020; NCSU site 36A.				Rio Yagüez along S side of PR 106/351 and tributary crossing highway, ca. 1.8 air miles ENE center of Mayaquez.						2009
895399621									NCSM 44311 - North Carolina Museum of Natural Sciences Invertebrates Collection																	5A03554A-AB65-4AD4-951B-20FB31A347AB									EN				2014-08-11			http://collections.naturalsciences.org/specimenMollusks.aspx?ID=44311				http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences							Physical Object									PreservedSpecimen			44311	Mollusca	NCSM-Invert		North America		WGS84	Puerto Rico		Ponce		NCSM-InvertDWC	NCSM Invertebrates Collection		17	to 1 m	18.0499	In Collections													Neotaenioglossa		WCS-2724					Thiaridae	-66.5444																				34			granifera	NCSM	http://grbio.org/cool/aasf-rm4s			Lamarck, 1822																					7											34 shells with animals.		Gastropoda				NCSM			Animalia									specificEpithet							Tarebia						Google Earth			[Add. Collector: EN Buttermore]; Add. Field #: GMH-2009-008; NCSU site 25A.				Río Inabón at PR 14, on NE side of Coto Laurel, 6.2 air miles NE center of Ponce.						2009
895399497									NCSM 44306 - North Carolina Museum of Natural Sciences Invertebrates Collection																	221203DE-BDA5-4DFB-A3B9-8C28D2EE51E2									EN				2014-08-11			http://collections.naturalsciences.org/specimenMollusks.aspx?ID=44306				http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences							Physical Object									PreservedSpecimen			44306	Mollusca	NCSM-Invert		North America		WGS84	Puerto Rico		Ponce		NCSM-InvertDWC	NCSM Invertebrates Collection		17	to 1 m	18.0554	In Collections													Neotaenioglossa		WCS-2725					Thiaridae	-66.5835																				15			granifera	NCSM	http://grbio.org/cool/aasf-rm4s			Lamarck, 1822																					7											15 shells with animals.		Gastropoda				NCSM			Animalia									specificEpithet							Tarebia						Google Earth			[Add. Collector: EN Buttermore]; Add. Field #: GMH-2009-009; NCSU site 26A.				Rio Bucanà by PR 5139, ca. 1.0 road mile N PR 14 junction, 4.3 air miles NE center of Ponce.						2009
895399472									NCSM 44305 - North Carolina Museum of Natural Sciences Invertebrates Collection																	E9F06833-BD3E-4430-B62C-CE573ACD38D5									EN				2014-08-11			http://collections.naturalsciences.org/specimenMollusks.aspx?ID=44305				http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences							Physical Object									PreservedSpecimen			44305	Mollusca	NCSM-Invert		North America		WGS84	Puerto Rico		Ciales		NCSM-InvertDWC	NCSM Invertebrates Collection		24	to 0.3 m	18.3428	In Collections													Neotaenioglossa		WCS-2739					Thiaridae	-66.4701																				27			granifera	NCSM	http://grbio.org/cool/aasf-rm4s			Lamarck, 1822																					7											27 shells with animals.		Gastropoda				NCSM			Animalia									specificEpithet							Tarebia						Google Earth			[Add. Collector: EN Buttermore]; Add. Field #: GMH-2009-023; NCSU site 42J.				Río Cialitos (tributary to Río Manatí), about 100 m above mouth near PR 6685/146 junction, in Cialis, [6.2 air miles SSE center Manati].						2009
895399598									NCSM 44310 - North Carolina Museum of Natural Sciences Invertebrates Collection																	BC7793A8-97E4-488A-B1A4-1C70E09853E5									EN				2014-08-11			http://collections.naturalsciences.org/specimenMollusks.aspx?ID=44310				http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences							Physical Object									PreservedSpecimen			44310	Mollusca	NCSM-Invert		North America		WGS84	Puerto Rico		Canóvanas		NCSM-InvertDWC	NCSM Invertebrates Collection		15	to 1 m	18.3166	In Collections													Neotaenioglossa		WCS--2720					Thiaridae	-65.8885																				8			granifera	NCSM	http://grbio.org/cool/aasf-rm4s			Lamarck, 1822																					7											8 shells with animals.		Gastropoda				NCSM			Animalia									specificEpithet							Tarebia						Google Earth			[Add. Collector: EN Buttermore]; Add. Field #: GMH-2009-004; NCSU site 1E.				Río Canóvanas at road off of PR 185, 4.25 air miles S Canóvanas.						2009
895399434									NCSM 44314 - North Carolina Museum of Natural Sciences Invertebrates Collection																	D597D2EE-7CDE-4226-808D-E303756DBF16									EN				2014-08-11			http://collections.naturalsciences.org/specimenMollusks.aspx?ID=44314				http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences							Physical Object									PreservedSpecimen			44314	Mollusca	NCSM-Invert		North America		WGS84	Puerto Rico		Mayaguez		NCSM-InvertDWC	NCSM Invertebrates Collection		21	to 1 m	18.2087	In Collections													Neotaenioglossa		WCS-2736					Thiaridae	-67.1152																				9			granifera	NCSM	http://grbio.org/cool/aasf-rm4s			Lamarck, 1822																					7											9 shells with animals.		Gastropoda				NCSM			Animalia									specificEpithet							Tarebia						Google Earth			[Add. Collector: EN Buttermore]; Add. Field #: GMH-2009-020; NCSU site 36A.				Rio Yagüez along S side of PR 106/351 and tributary crossing highway, ca. 1.8 air miles ENE center of Mayaquez.						2009
895399671									NCSM 44313 - North Carolina Museum of Natural Sciences Invertebrates Collection																	38B48C88-2A1B-4031-A252-BB65FBF2CDDC									EN				2014-08-11			http://collections.naturalsciences.org/specimenMollusks.aspx?ID=44313				http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences							Physical Object									PreservedSpecimen			44313	Mollusca	NCSM-Invert		North America		WGS84	Puerto Rico		Canóvanas-Fajardo		NCSM-InvertDWC	NCSM Invertebrates Collection		16	to 0.5 m	18.3569	In Collections													Cycloneritimorpha		WCS-2723					Neritidae	-65.7688																				5			punctulata	NCSM	http://grbio.org/cool/aasf-rm4s			Lamark, 1816																					7											5 shells with animals.		Gastropoda				NCSM			Animalia									specificEpithet							Neritina						Google Earth			[Add. Collector: EN Buttermore]; Add Field #: GMH-2009-007; NCSU site 4C.				Río Mameyes by PR 191, 1.1 air miles S junction with Calle 3, 3.5 air miles WSW center of Luquillo.						2009
895399555									NCSM 44319 - North Carolina Museum of Natural Sciences Invertebrates Collection																	5EB144D1-94EC-4231-AE40-2F4B2CDAB039									EN				2014-08-11			http://collections.naturalsciences.org/specimenMollusks.aspx?ID=44319				http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences							Physical Object									PreservedSpecimen			44319	Mollusca	NCSM-Invert		North America		WGS84	Puerto Rico		Rio Grande		NCSM-InvertDWC	NCSM Invertebrates Collection		15	to 1 m	18.3464	In Collections													Cycloneritimorpha		WCS-2721					Neritidae	-65.824																				4			punctulata	NCSM	http://grbio.org/cool/aasf-rm4s			Lamark, 1816																					7											4 shells with animals.		Gastropoda				NCSM			Animalia									specificEpithet							Neritina						Google Earth			[Add Collector: EN Buttermore; Add Field #: GMH-2009-005]				Río Espíritu Santo at PR 186, ca 1.0 air miles S of EL Verde, 2.5 air miles SSE of Rio Grande (town).						2009
